dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
stage1_graph_scm_0000_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0000_seed42,multiclass,584,59,440,36,5,0.6363636363636364,0.6155676377336613,0.5968947484770907,0.8877533662212068,0.8310585555275075,10.895721673965454,1.0259361267089844,ok,,584,525,0,440,0.8281315565109253,True,0.1,True,16,1e-05,True,10.808863401412964,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.6271186440677966,0.6440677966101694,0.6271186440677966,0.6440677966101694,8,True,False,,f_mmd,test,standardized_l2,2.220810167549989,0.43261542919886425,,True
stage1_graph_scm_0032_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0032_seed42,multiclass,904,91,120,14,4,0.7833333333333333,0.7743019414217145,0.7096447361393013,0.9346456629169315,0.5277641155807935,3.42423415184021,0.7162244319915771,ok,,904,813,0,120,0.4530995786190033,True,0.1,True,8,1e-05,True,3.3746252059936523,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.8021978021978022,0.8021978021978022,0.8021978021978022,0.8021978021978022,0,True,False,,f_mmd,test,standardized_l2,2.3236953172975006,0.2007454891861593,,True
stage1_graph_scm_0033_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0033_seed42,multiclass,904,91,120,14,3,1.0,1.0,1.0,1.0,7.476678962997321e-06,3.366152048110962,0.7612981796264648,ok,,904,813,0,120,0.0005924631986999884,True,0.1,True,8,1e-05,True,3.3195929527282715,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.989010989010989,0.989010989010989,0.989010989010989,0.989010989010989,0,True,False,,f_mmd,test,standardized_l2,2.877147447007645,0.35114028782074275,,True
stage1_graph_scm_0034_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0034_seed42,multiclass,904,91,120,14,4,1.0,1.0,1.0,1.0,3.010035248607639e-07,3.353722333908081,0.7238197326660156,ok,,904,813,0,120,1.5559755865979241e-06,True,0.1,True,8,1e-05,True,3.3044145107269287,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,6.815653451863708,0.0,,True
stage1_graph_scm_0035_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0035_seed42,binclass,904,91,120,14,2,0.975,0.9749913043478261,0.974694104560623,0.9947163515016686,0.09125842016975522,4.455419540405273,0.768975019454956,ok,,904,813,0,120,0.07235946878790855,True,0.1,True,11,1e-05,True,4.405894041061401,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9560439560439561,0.967032967032967,0.9560439560439561,0.967032967032967,3,True,False,,f_mmd,test,standardized_l2,3.74542233496335,0.7146193880003825,,True
stage1_graph_scm_0036_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0036_seed42,binclass,444,45,580,15,2,0.903448275862069,0.9017043202536662,0.8730756072528225,0.9595484091686622,0.23439003436369946,3.113245964050293,0.6711978912353516,ok,,444,399,0,580,0.3509702533483505,True,0.1,True,8,1e-05,True,3.0697736740112305,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9111111111111111,0,True,False,,f_mmd,test,standardized_l2,2.700211178084391,0.4468520457460259,,True
stage1_graph_scm_0037_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0037_seed42,multiclass,444,45,580,15,10,0.9982758620689656,0.9982791165764583,0.9979591836734694,1.0,0.005038723722408926,3.0997118949890137,0.6553373336791992,ok,,444,399,0,580,0.0012761263642460108,True,0.1,True,8,1e-05,True,3.0566251277923584,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,2.809066578471931,0.41401450644625637,,True
stage1_graph_scm_0038_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0038_seed42,multiclass,444,45,580,15,4,0.9982758620689656,0.998283020175635,0.9985380116959064,0.9997798569835319,0.024205667448537152,3.019294500350952,0.6579744815826416,ok,,444,399,0,580,1.4569185964319331e-06,True,0.1,True,8,1e-05,True,2.9760239124298096,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,4.709015669675012,0.5572907569727642,,True
stage1_graph_scm_0039_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0039_seed42,multiclass,444,45,580,15,3,1.0,1.0,1.0,1.0,5.743628658691614e-07,3.1212167739868164,0.6793856620788574,ok,,444,399,0,580,1.5474572592211189e-06,True,0.1,True,8,1e-05,True,3.0759336948394775,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,3.003612124664156,0.0,,True
stage1_graph_scm_0040_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0040_seed42,multiclass,349,35,675,22,4,1.0,1.0,1.0,1.0,6.255399471788176e-07,3.4551002979278564,0.7476115226745605,ok,,349,314,0,675,1.5045366126287263e-06,True,0.1,True,8,1e-05,True,3.4001569747924805,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,4.964797400674072,1.8101250970353953,,True
stage1_graph_scm_0041_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0041_seed42,multiclass,349,35,675,21,7,1.0,1.0,1.0,1.0,5.095631304258726e-05,3.2414591312408447,0.764470100402832,ok,,349,314,0,675,2.1871060198463965e-06,True,0.1,True,8,1e-05,True,3.1871016025543213,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,3.2911894260165764,1.0731163181429513,,True
stage1_graph_scm_0042_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0042_seed42,multiclass,349,35,675,22,6,1.0,1.0,1.0,1.0,6.452321024565722e-07,3.318094253540039,0.7629878520965576,ok,,349,314,0,675,2.0332874441919557e-06,True,0.1,True,8,1e-05,True,3.263540029525757,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,4.886912706060812,0.7362465744930815,,True
stage1_graph_scm_0043_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0043_seed42,multiclass,349,35,675,22,3,0.9540740740740741,0.9523863599837393,0.8652195241599214,0.9962000700077555,0.09331067984786151,3.307605743408203,0.7556519508361816,ok,,349,314,0,675,0.05744405277073383,True,0.1,True,8,1e-05,True,3.2525572776794434,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9428571428571428,0,True,False,,f_mmd,test,standardized_l2,3.222394423894873,0.6429867115107044,,True
stage1_graph_scm_0044_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0044_seed42,multiclass,776,78,248,94,4,1.0,1.0,1.0,1.0,1.4268909028963476e-05,7.776184558868408,0.9011900424957275,ok,,776,698,0,248,5.771359042228141e-06,True,0.1,True,8,1e-05,True,7.545590877532959,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,1.8446053464069316,0.008660919408539886,,True
stage1_graph_scm_0045_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0045_seed42,multiclass,776,78,248,95,4,0.9919354838709677,0.9912148870550972,0.9166666666666666,0.9996320958049644,0.01866254603217001,7.630225658416748,0.9280648231506348,ok,,776,698,0,248,0.032103363424539566,True,0.1,True,8,1e-05,True,7.406207323074341,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,2.5179409161384343,0.3478586687280311,,True
stage1_graph_scm_0046_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0046_seed42,multiclass,776,78,248,87,4,0.9959677419354839,0.995954641681863,0.9939024390243902,1.0,0.006346925269542118,7.1529271602630615,0.8331005573272705,ok,,776,698,0,248,1.763268414833874e-06,True,0.1,True,8,1e-05,True,6.94793701171875,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,4.386858521597527,2.3151682756109477,,True
stage1_graph_scm_0047_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0047_seed42,multiclass,776,78,248,96,3,0.592741935483871,0.5089556258240503,0.5312606184165817,0.8149759892030942,0.7170943786069343,7.868121147155762,0.8912396430969238,ok,,776,698,0,248,0.7883292138576508,True,0.1,True,8,1e-05,True,7.635951042175293,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.5512820512820513,0.5512820512820513,0.5512820512820513,0.5512820512820513,0,True,False,,f_mmd,test,standardized_l2,2.1780839293531824,0.10152361793223627,,True
stage1_graph_scm_0048_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0048_seed42,binclass,467,47,557,16,2,1.0,1.0,1.0,0.9999999999999999,2.7906562136383805e-06,3.158390522003174,0.7216651439666748,ok,,467,420,0,557,1.7469837416683731e-06,True,0.1,True,8,1e-05,True,3.111194372177124,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,2.2272256875569956,0.09941590765635679,,True
stage1_graph_scm_0049_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0049_seed42,multiclass,467,47,557,17,7,0.7073608617594255,0.6791125533199873,0.31495222516088167,0.8058629857833761,0.8458115380459615,3.171112060546875,0.7073097229003906,ok,,467,420,0,557,0.8882202804088593,True,0.1,True,8,1e-05,True,3.1229305267333984,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.5957446808510638,0.5957446808510638,0.5957446808510638,0.5957446808510638,0,True,False,,f_mmd,test,standardized_l2,3.2972221462988696,1.1376124111254116,,True
stage1_graph_scm_0050_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0050_seed42,multiclass,467,47,557,17,6,0.6140035906642729,0.599651211083197,0.529020133472024,0.9031471688248832,0.9350945663361715,3.34676194190979,0.6846327781677246,ok,,467,420,0,557,0.6890080869197845,True,0.1,True,8,1e-05,True,3.298715829849243,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.6595744680851063,0.6595744680851063,0.6595744680851063,0.6595744680851063,0,True,False,,f_mmd,test,standardized_l2,2.3129638732000495,0.2733772020302423,,True
stage1_graph_scm_0051_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0051_seed42,multiclass,467,47,557,17,6,0.8384201077199281,0.8394942496680345,0.8304124015000146,0.9750527910474412,0.42200695353782436,4.777796506881714,0.7309091091156006,ok,,467,420,0,557,0.3970048576593399,True,0.1,True,13,1e-05,True,4.728430986404419,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.8085106382978723,0.8723404255319149,0.8085106382978723,0.8723404255319149,5,True,False,,f_mmd,test,standardized_l2,2.7204141982114263,0.5074740428721628,,True
stage1_graph_scm_0052_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0052_seed42,multiclass,763,77,261,27,5,0.9042145593869731,0.9029653726378335,0.8813546202225447,0.9898178522580634,0.21521051448705006,4.492053508758545,0.8969848155975342,ok,,763,686,0,261,0.17611049115657806,True,0.1,True,8,1e-05,True,4.4151763916015625,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.8831168831168831,0.8831168831168831,0.8831168831168831,0.8831168831168831,0,True,False,,f_mmd,test,standardized_l2,4.441495254359718,1.2423255133831876,,True
stage1_graph_scm_0053_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0053_seed42,multiclass,763,77,261,24,3,0.9846743295019157,0.9837668394929775,0.8607957803004243,0.940246815672781,0.08981937753758416,5.818725824356079,0.8514187335968018,ok,,763,686,0,261,0.15387234091758728,True,0.1,True,13,1e-05,True,5.747939348220825,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.974025974025974,1.0,0.974025974025974,1.0,5,True,False,,f_mmd,test,standardized_l2,3.708402225830962,3.183182996744662,,True
stage1_graph_scm_0054_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0054_seed42,multiclass,763,77,261,27,10,0.946360153256705,0.9456816907053943,0.9347701149425287,0.9972421611259963,0.20911145842996046,4.062765836715698,0.9006054401397705,ok,,763,686,0,261,0.20216114073991776,True,0.1,True,8,1e-05,True,3.9854683876037598,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.974025974025974,0.974025974025974,0.974025974025974,0.974025974025974,0,True,False,,f_mmd,test,standardized_l2,2.5587820703254662,0.32757463410321797,,True
stage1_graph_scm_0055_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0055_seed42,multiclass,763,77,261,27,8,1.0,1.0,1.0,1.0,2.9379934410443712e-05,3.9757299423217773,0.9331202507019043,ok,,763,686,0,261,3.55378551830654e-05,True,0.1,True,8,1e-05,True,3.9003093242645264,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,2.3471575047933904,0.3601139035381404,,True
stage1_graph_scm_0056_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0056_seed42,multiclass,579,58,445,3,5,0.9078651685393259,0.9009921138753089,0.8711253369272237,0.9717204543253525,0.26020346939378497,2.6041815280914307,0.4743351936340332,ok,,579,521,0,445,0.2645297273993492,True,0.1,True,8,1e-05,True,2.5820157527923584,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.8793103448275862,0.8793103448275862,0.8793103448275862,0.8793103448275862,0,True,False,,f_mmd,test,standardized_l2,7.181235531035663,3.891582532029615,,True
stage1_graph_scm_0057_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0057_seed42,multiclass,579,58,445,3,6,0.7213483146067415,0.7257123010268967,0.6070061774665355,0.9239728500880381,0.6320019888357439,2.9547979831695557,0.4879727363586426,ok,,579,521,0,445,0.6410133540630341,True,0.1,True,8,1e-05,True,2.9309284687042236,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.7931034482758621,0,True,False,,f_mmd,test,standardized_l2,2.9702266795405006,0.5957151119587734,,True
stage1_graph_scm_0058_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0058_seed42,multiclass,579,58,445,3,5,0.3258426966292135,0.2820873929455118,0.2826692021428864,0.6486661855798108,1.4767017339318413,4.635266304016113,0.4751894474029541,ok,,579,521,0,445,1.4518972635269165,True,0.1,True,15,1e-05,True,4.611059904098511,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.3448275862068966,0.3620689655172414,0.3448275862068966,0.3620689655172414,7,True,False,,f_mmd,test,standardized_l2,3.0647295241527703,0.5776650186147901,,True
